,price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,code
1051,92.0,63.0,39.0,8.0,15.5,5.0,1.0,0.0,1.0,1
1052,123.0,74.0,44.0,12.0,9.0,7.0,0.0,0.0,1.0,4
1053,141.6,63.0,38.0,8.0,14.5,5.0,1.0,0.0,1.0,3
1054,245.0,83.0,48.0,12.0,7.5,10.0,1.0,1.0,1.0,8
1055,112.8,72.0,46.0,10.0,14.5,9.0,0.0,0.0,1.0,3
1056,110.0,75.0,43.0,10.0,12.7,5.0,1.0,0.0,1.0,5
1057,99.0,79.0,62.0,6.0,17.0,2.0,1.0,1.0,0.0,4
1058,115.0,75.0,47.0,8.0,6.5,15.0,1.0,1.0,0.0,2
1059,155.0,75.0,44.0,10.0,9.0,5.0,0.0,1.0,1.0,4
1060,105.0,68.0,46.0,8.0,15.5,10.0,1.0,0.0,0.0,1
1061,310.0,100.0,62.0,17.0,4.5,15.0,1.0,0.0,1.0,8
1062,130.0,86.0,54.0,13.0,6.0,10.0,1.0,0.0,1.0,6
1063,190.0,106.0,58.0,24.0,9.0,5.0,0.0,0.0,1.0,4
1064,94.0,64.0,45.0,6.0,12.5,12.0,1.0,0.0,1.0,2
1065,140.0,76.0,44.0,10.0,12.5,5.0,1.0,0.0,1.0,2
1066,105.0,57.0,44.0,6.0,9.0,5.0,1.0,1.0,0.0,4
1067,140.0,66.0,43.0,7.0,8.0,10.0,0.0,0.0,1.0,1
1068,200.4,113.0,64.0,13.0,14.5,5.0,0.0,1.0,1.0,3
1069,262.8,113.0,60.0,20.0,9.0,10.0,1.0,0.0,1.0,3
1070,132.0,71.0,43.0,10.0,14.5,20.0,0.0,0.0,1.0,3
1071,135.0,80.0,45.0,10.0,10.5,5.0,0.0,0.0,1.0,7
1072,130.0,73.0,41.0,10.0,12.0,5.0,0.0,0.0,1.0,7
1073,118.8,58.0,44.0,6.0,10.5,10.0,1.0,0.0,1.0,3
1074,95.0,73.0,43.0,11.0,12.7,10.0,1.0,0.0,0.0,5
1075,115.0,65.0,39.0,8.0,13.0,10.0,0.0,0.0,1.0,5
1076,130.0,79.0,44.0,10.0,13.5,10.0,0.0,0.0,1.0,6
1077,123.0,85.0,51.0,10.0,12.7,3.0,1.0,0.0,1.0,5
1078,104.0,84.0,52.0,11.0,13.0,5.0,0.0,0.0,1.0,5
1079,198.0,80.0,45.0,10.0,,7.0,0.0,0.0,1.0,4
1080,108.0,66.0,43.0,7.0,17.0,5.0,1.0,0.0,1.0,4
1081,103.0,76.0,45.0,10.0,13.0,5.0,0.0,0.0,1.0,5
1082,113.0,85.0,53.0,12.0,12.7,10.0,0.0,0.0,0.0,5
1083,97.0,55.0,35.0,6.0,9.0,10.0,1.0,0.0,1.0,4
1084,93.0,79.0,45.0,10.0,13.0,7.0,0.0,0.0,0.0,5
1085,169.0,77.0,52.0,8.0,7.0,3.0,1.0,1.0,1.0,4
1086,105.0,58.0,43.0,6.0,3.5,12.0,1.0,1.0,1.0,7
1087,101.0,55.0,38.0,6.0,7.0,10.0,1.0,0.0,0.0,4
1088,75.0,51.0,34.0,6.0,9.0,5.0,0.0,0.0,0.0,4
1089,99.0,60.0,39.0,8.0,12.0,5.0,0.0,0.0,1.0,1
1090,100.0,80.0,45.0,12.0,12.7,15.0,1.0,0.0,1.0,5
1091,85.0,60.0,40.0,7.0,12.0,5.0,0.0,0.0,1.0,7
1092,116.0,68.0,43.0,8.0,6.5,10.0,1.0,1.0,1.0,5
1093,130.0,77.0,45.0,10.0,,7.0,1.0,0.0,1.0,5
1094,75.0,51.0,36.0,6.0,17.0,5.0,0.0,0.0,1.0,2
1095,94.0,65.0,45.0,7.0,14.5,10.0,1.0,0.0,0.0,2
1096,132.0,69.0,44.0,8.0,8.0,10.0,1.0,0.0,1.0,1
1097,118.0,74.0,52.0,9.0,7.5,7.0,0.0,1.0,1.0,8
1098,110.0,63.0,43.0,9.0,15.5,3.0,1.0,0.0,0.0,1
1099,111.6,57.0,43.0,6.0,10.5,15.0,0.0,0.0,1.0,3
1100,140.4,80.0,44.0,13.0,10.5,10.0,0.0,0.0,1.0,3
1101,170.0,76.0,50.0,10.0,5.0,5.0,1.0,1.0,1.0,4
1102,162.0,90.0,53.0,13.0,10.0,7.0,1.0,1.0,1.0,6
1103,88.0,59.0,44.0,6.0,13.5,10.0,1.0,0.0,1.0,6
1104,200.0,78.0,50.0,7.0,8.0,10.0,1.0,1.0,1.0,1
1105,113.0,70.0,50.0,9.0,6.0,10.0,1.0,0.0,0.0,6
1106,125.0,75.0,45.0,10.0,13.5,10.0,0.0,0.0,1.0,6
1107,92.0,68.0,44.0,10.0,10.5,10.0,0.0,0.0,1.0,7
1108,128.4,68.0,46.0,8.0,10.5,10.0,0.0,0.0,1.0,3
1109,87.0,61.0,43.0,6.0,,15.0,1.0,0.0,1.0,7
1110,126.0,84.0,56.0,9.0,3.5,4.0,1.0,1.0,1.0,7
1111,135.0,77.0,41.0,11.0,13.0,10.0,1.0,0.0,1.0,5
1112,110.0,57.0,37.0,7.0,9.0,1.0,1.0,1.0,1.0,4
1113,95.0,64.0,45.0,7.0,14.5,10.0,1.0,0.0,1.0,2
1114,78.0,56.0,38.0,6.0,13.5,5.0,0.0,0.0,0.0,6
1115,110.0,75.0,52.0,9.0,11.5,10.0,1.0,1.0,0.0,6
1116,204.0,80.0,48.0,9.0,14.5,7.0,1.0,1.0,1.0,3
1117,169.0,95.0,58.0,14.0,9.0,7.0,0.0,1.0,1.0,4
1118,126.0,80.0,40.0,14.0,12.0,10.0,0.0,0.0,1.0,7
1119,132.0,67.0,49.0,6.0,12.5,10.0,1.0,1.0,0.0,3
1120,110.0,67.0,44.0,9.0,11.5,10.0,0.0,0.0,1.0,6
1121,95.0,61.0,43.0,6.0,14.5,5.0,1.0,0.0,1.0,2
1122,123.0,77.0,46.0,10.0,13.0,10.0,1.0,0.0,1.0,5
1123,107.0,67.0,41.0,9.0,12.5,10.0,1.0,0.0,1.0,2
1124,105.0,64.0,45.0,6.0,13.5,7.0,1.0,0.0,1.0,1
1125,96.0,60.0,45.0,6.0,12.0,5.0,0.0,0.0,1.0,7
1126,90.0,78.0,45.0,10.0,13.5,10.0,0.0,0.0,1.0,6
1127,118.0,77.0,43.0,11.0,7.0,5.0,0.0,0.0,1.0,4
1128,130.79999999999998,79.0,45.0,13.0,14.5,5.0,0.0,1.0,1.0,3
1129,75.0,53.0,35.0,7.0,11.5,5.0,1.0,1.0,0.0,6
1130,176.0,86.0,54.0,8.0,9.0,10.0,1.0,1.0,1.0,4
1131,160.0,98.0,50.0,12.0,10.0,10.0,1.0,0.0,1.0,6
1132,140.0,67.0,46.0,9.0,8.0,15.0,1.0,0.0,1.0,1
1133,92.0,61.0,44.0,6.0,12.5,5.0,1.0,0.0,1.0,2
1134,150.0,84.0,48.0,10.0,13.5,10.0,0.0,0.0,0.0,6
1135,132.0,74.0,53.0,7.0,4.5,7.0,1.0,1.0,1.0,8
1136,103.0,74.0,45.0,8.0,12.0,5.0,1.0,1.0,0.0,8
1137,135.0,76.0,45.0,10.0,6.0,7.0,0.0,0.0,1.0,6
1138,112.0,76.0,40.0,11.0,12.7,7.0,0.0,0.0,1.0,5
1139,140.0,65.0,44.0,8.0,4.5,5.0,1.0,0.0,1.0,8
1140,145.0,78.0,44.0,10.0,3.5,2.0,1.0,0.0,1.0,7
1141,143.0,74.0,45.0,11.0,,5.0,1.0,0.0,1.0,5
1142,103.0,67.0,43.0,9.0,15.5,7.0,1.0,0.0,1.0,1
1143,90.0,56.0,41.0,5.0,6.0,15.0,1.0,1.0,1.0,6
1144,142.79999999999995,80.0,45.0,13.0,14.5,5.0,0.0,0.0,1.0,3
1145,86.0,50.0,34.0,6.0,12.0,10.0,0.0,0.0,0.0,8
1146,146.4,68.0,44.0,8.0,,5.0,0.0,0.0,1.0,3
1147,100.0,58.0,30.0,6.0,17.0,1.0,1.0,0.0,1.0,4
1148,90.0,60.0,43.0,6.0,13.5,5.0,0.0,0.0,0.0,6
1149,115.0,77.0,45.0,7.0,9.0,15.0,1.0,0.0,0.0,4
1150,110.0,77.0,46.0,10.0,12.7,7.0,0.0,0.0,1.0,5
1151,73.0,51.0,34.0,6.0,7.0,7.0,1.0,0.0,1.0,5
1152,156.0,83.0,55.0,9.0,10.5,10.0,1.0,1.0,1.0,7
1153,72.0,52.0,35.0,6.0,13.5,10.0,0.0,0.0,1.0,1
1154,200.0,122.0,68.0,12.0,10.0,5.0,1.0,0.0,1.0,6
1155,115.0,78.0,54.0,8.0,11.5,10.0,1.0,1.0,1.0,6
1156,99.0,66.0,41.0,8.0,13.5,15.0,1.0,1.0,1.0,1
1157,115.0,78.0,46.0,10.0,,15.0,0.0,0.0,1.0,7
1158,95.0,60.0,37.0,8.0,12.5,15.0,1.0,0.0,1.0,2
1159,95.0,65.0,39.0,8.0,12.0,15.0,1.0,0.0,1.0,7
1160,111.6,61.0,45.0,6.0,14.5,10.0,1.0,0.0,1.0,3
1161,86.0,53.0,36.0,7.0,11.5,5.0,1.0,0.0,0.0,6
1162,95.0,72.0,43.0,12.0,12.7,7.0,0.0,0.0,0.0,5
1163,135.0,78.0,44.0,11.0,12.7,10.0,1.0,0.0,1.0,5
1164,113.0,91.0,52.0,9.0,6.5,10.0,1.0,1.0,1.0,2
1165,105.0,64.0,40.0,7.0,7.0,10.0,1.0,0.0,0.0,4
1166,75.0,55.0,39.0,6.0,10.0,10.0,1.0,0.0,0.0,6
1167,142.0,77.0,44.0,10.0,7.0,10.0,0.0,0.0,1.0,4
1168,85.0,58.0,45.0,6.0,10.0,3.0,1.0,0.0,1.0,6
1169,231.6,78.0,55.0,8.0,7.5,10.0,1.0,0.0,1.0,3
1170,115.0,68.0,44.0,9.0,12.0,7.0,1.0,0.0,1.0,7
1171,90.0,57.0,43.0,6.0,12.0,5.0,1.0,1.0,1.0,1
1172,128.0,72.0,53.0,8.0,3.0,10.0,1.0,1.0,0.0,1
1173,85.0,65.0,43.0,5.0,7.5,5.0,1.0,1.0,1.0,8
1174,144.0,80.0,48.0,13.0,15.5,10.0,1.0,0.0,1.0,1
1175,185.0,79.0,47.0,10.0,3.0,3.0,1.0,1.0,1.0,1
1176,85.0,58.0,39.0,6.0,12.5,10.0,1.0,0.0,0.0,2
1177,106.0,83.0,44.0,10.0,12.0,10.0,0.0,0.0,1.0,7
1178,89.0,64.0,39.0,8.0,14.5,5.0,0.0,0.0,0.0,2
1179,112.0,65.0,44.0,9.0,13.5,1.0,1.0,0.0,0.0,1
1180,160.0,77.0,45.0,10.0,12.0,15.0,1.0,0.0,1.0,8
1181,134.4,67.0,38.0,7.0,10.5,10.0,0.0,1.0,1.0,3
1182,78.0,51.0,34.0,6.0,13.5,10.0,1.0,1.0,1.0,6
1183,118.0,75.0,44.0,9.0,7.0,5.0,0.0,0.0,1.0,5
1184,122.0,75.0,46.0,11.0,13.5,15.0,1.0,0.0,1.0,6
1185,151.2,79.0,44.0,13.0,,10.0,0.0,0.0,1.0,3
1186,100.0,75.0,45.0,10.0,13.0,5.0,0.0,0.0,1.0,5
1187,142.0,78.0,46.0,9.0,10.5,10.0,1.0,1.0,1.0,7
1188,564.0,120.0,75.0,18.0,9.0,10.0,1.0,1.0,1.0,3
1189,83.0,58.0,38.0,6.0,12.5,10.0,1.0,0.0,0.0,2
1190,138.0,64.0,38.0,8.0,14.5,7.0,1.0,0.0,1.0,3
1191,79.0,60.0,43.0,5.0,12.0,10.0,0.0,0.0,0.0,7
1192,77.0,55.0,38.0,6.0,7.5,10.0,1.0,0.0,0.0,8
1193,120.0,80.0,45.0,9.0,12.7,15.0,1.0,0.0,1.0,5
1194,120.0,64.0,43.0,7.0,9.0,5.0,0.0,0.0,1.0,4
1195,80.0,56.0,38.0,6.0,7.0,10.0,1.0,0.0,1.0,5
1196,105.0,73.0,49.0,8.0,11.5,5.0,1.0,0.0,0.0,6
1197,110.4,57.0,40.0,6.0,12.5,2.0,1.0,1.0,1.0,3
1198,178.0,80.0,54.0,9.0,3.0,5.0,1.0,1.0,1.0,1
1199,89.0,64.0,45.0,6.0,12.5,15.0,1.0,0.0,1.0,2
1200,130.0,73.0,52.0,7.0,11.0,5.0,1.0,1.0,1.0,8
1201,91.0,62.0,38.0,7.0,13.5,7.0,0.0,0.0,0.0,6
1202,87.0,58.0,44.0,5.0,10.5,5.0,1.0,0.0,1.0,7
1203,114.0,83.0,46.0,12.0,7.0,10.0,1.0,0.0,1.0,4
1204,110.0,75.0,53.0,10.0,10.5,15.0,1.0,0.0,0.0,7
1205,114.0,59.0,39.0,6.0,3.5,5.0,1.0,0.0,1.0,7
1206,110.0,77.0,47.0,10.0,13.0,10.0,1.0,0.0,1.0,5
1207,130.0,72.0,44.0,9.0,6.0,5.0,1.0,1.0,1.0,6
1208,87.0,64.0,46.0,7.0,12.0,5.0,1.0,0.0,1.0,5
1209,240.0,102.0,73.0,10.0,,7.0,1.0,0.0,1.0,3
1210,115.0,84.0,53.0,12.0,12.7,15.0,1.0,0.0,1.0,5
1211,115.0,86.0,67.0,13.0,13.5,15.0,0.0,0.0,1.0,6
1212,92.0,64.0,38.0,8.0,10.5,15.0,1.0,0.0,0.0,7
1213,114.0,66.0,44.0,10.0,14.5,7.0,0.0,0.0,1.0,3
1214,380.0,130.0,72.0,15.0,7.0,5.0,0.0,0.0,1.0,4
1215,126.0,75.0,45.0,10.0,14.5,10.0,0.0,0.0,1.0,3
1216,160.0,85.0,56.0,12.0,6.5,10.0,1.0,1.0,1.0,2
1217,133.2,81.0,45.0,9.0,14.5,10.0,0.0,0.0,0.0,3
1218,130.0,84.0,54.0,8.0,6.5,15.0,1.0,1.0,1.0,2
1219,92.0,60.0,40.0,6.0,12.0,10.0,0.0,0.0,1.0,7
1220,160.0,93.0,57.0,12.0,12.7,5.0,1.0,0.0,1.0,5
1221,128.4,57.0,41.0,6.0,12.5,10.0,1.0,1.0,1.0,3
1222,93.0,57.0,40.0,6.0,3.5,7.0,1.0,1.0,1.0,7
1223,95.0,65.0,45.0,7.0,15.5,7.0,1.0,0.0,1.0,1
1224,105.0,66.0,46.0,11.0,12.0,7.0,1.0,0.0,0.0,5
1225,155.0,72.0,52.0,7.0,3.0,5.0,0.0,0.0,1.0,1
1226,115.0,77.0,44.0,7.0,12.0,10.0,1.0,1.0,1.0,8
1227,86.0,59.0,43.0,6.0,17.0,5.0,1.0,0.0,1.0,4
1228,107.0,67.0,46.0,8.0,13.5,7.0,0.0,0.0,1.0,1
1229,124.8,72.0,46.0,11.0,,10.0,0.0,1.0,0.0,3
1230,110.0,75.0,52.0,9.0,7.5,10.0,0.0,1.0,1.0,8
1231,89.0,59.0,38.0,6.0,,15.0,1.0,0.0,1.0,7
1232,155.0,77.0,50.0,8.0,8.0,5.0,0.0,1.0,1.0,1
1233,160.0,77.0,42.0,8.0,6.0,5.0,0.0,0.0,1.0,6
1234,87.6,54.0,37.0,6.0,14.5,10.0,1.0,0.0,1.0,3
1235,140.0,82.0,61.0,6.0,3.5,7.0,1.0,1.0,1.0,7
1236,103.2,54.0,36.0,6.0,9.0,15.0,0.0,1.0,0.0,3
1237,250.0,74.0,56.0,8.0,4.5,7.0,1.0,1.0,1.0,8
1238,199.2,77.0,45.0,11.0,10.5,15.0,1.0,1.0,1.0,3
1239,230.0,109.0,58.0,18.0,12.7,2.0,1.0,0.0,1.0,5
1240,103.0,64.0,44.0,10.0,15.5,7.0,1.0,0.0,1.0,1
1241,104.0,77.0,45.0,10.0,12.7,15.0,1.0,0.0,0.0,5
1242,396.0,104.0,60.0,11.0,10.5,7.0,0.0,1.0,1.0,3
1243,85.0,57.0,40.0,6.0,14.5,10.0,0.0,1.0,1.0,2
1244,120.0,76.0,45.0,10.0,13.0,10.0,1.0,0.0,1.0,5
1245,85.0,58.0,40.0,5.0,14.5,10.0,0.0,1.0,1.0,2
1246,174.0,73.0,50.0,9.0,9.0,7.0,1.0,1.0,0.0,3
1247,90.0,65.0,45.0,7.0,12.0,7.0,1.0,0.0,1.0,5
1248,90.0,55.0,37.0,6.0,,7.0,0.0,0.0,1.0,8
1249,103.0,67.0,43.0,9.0,13.5,10.0,0.0,0.0,1.0,1
1250,93.0,61.0,43.0,6.0,14.5,7.0,0.0,0.0,1.0,2
1251,105.0,61.0,40.0,8.0,12.0,3.0,1.0,0.0,1.0,5
1252,125.0,68.0,48.0,7.0,3.0,15.0,1.0,1.0,1.0,1
1253,88.8,53.0,34.0,6.0,10.5,7.0,0.0,1.0,0.0,3
1254,116.0,77.0,45.0,10.0,6.0,7.0,0.0,0.0,1.0,6
1255,72.0,54.0,35.0,6.0,13.5,10.0,1.0,0.0,1.0,6
1256,95.0,65.0,46.0,7.0,12.5,15.0,1.0,0.0,1.0,2
1257,222.0,66.0,44.0,6.0,9.0,3.0,1.0,1.0,0.0,3
1258,150.0,76.0,45.0,10.0,9.0,5.0,0.0,0.0,1.0,4
1259,96.0,60.0,45.0,6.0,12.0,5.0,0.0,0.0,1.0,7
1260,138.0,66.0,44.0,9.0,4.5,2.0,1.0,0.0,1.0,8
1261,185.0,86.0,47.0,8.0,3.0,3.0,1.0,1.0,1.0,1
1262,260.0,110.0,56.0,15.0,12.5,3.0,1.0,1.0,1.0,2
1263,73.0,51.0,34.0,6.0,12.0,7.0,1.0,0.0,0.0,5
1264,100.0,60.0,39.0,9.0,,10.0,1.0,0.0,1.0,1
1265,115.0,66.0,37.0,7.0,11.0,7.0,1.0,0.0,1.0,8
1266,148.0,84.0,52.0,8.0,6.5,3.0,1.0,1.0,1.0,5
1267,90.0,66.0,43.0,6.0,15.5,5.0,1.0,0.0,0.0,1
1268,147.0,65.0,46.0,8.0,3.0,10.0,1.0,0.0,1.0,1
1269,112.0,72.0,50.0,9.0,17.0,10.0,1.0,1.0,0.0,2
1270,170.0,102.0,58.0,12.0,13.0,5.0,1.0,0.0,1.0,5
1271,190.0,87.0,62.0,10.0,4.5,5.0,1.0,1.0,1.0,8
1272,103.0,60.0,43.0,6.0,12.5,5.0,1.0,0.0,1.0,2
1273,137.0,83.0,48.0,12.0,15.5,10.0,1.0,0.0,1.0,1
1274,162.0,74.0,44.0,10.0,10.5,7.0,1.0,0.0,0.0,3
1275,73.0,51.0,34.0,6.0,12.0,7.0,1.0,0.0,0.0,5
1276,93.0,64.0,45.0,7.0,13.5,7.0,0.0,0.0,1.0,1
1277,97.0,68.0,46.0,8.0,12.0,5.0,1.0,0.0,1.0,5
1278,137.0,78.0,51.0,9.0,6.0,15.0,1.0,1.0,1.0,6
1279,178.79999999999995,95.0,57.0,8.0,10.5,15.0,0.0,1.0,1.0,3
1280,130.0,75.0,44.0,11.0,13.5,10.0,0.0,0.0,1.0,1
1281,116.0,75.0,51.0,9.0,3.5,5.0,0.0,1.0,0.0,7
1282,83.0,51.0,34.0,6.0,15.5,3.0,1.0,0.0,1.0,1
1283,82.0,54.0,35.0,6.0,9.0,10.0,1.0,1.0,0.0,4
1284,138.0,65.0,47.0,9.0,5.0,10.0,1.0,0.0,1.0,4
1285,102.0,58.0,44.0,6.0,10.5,10.0,1.0,0.0,0.0,3
1286,216.0,73.0,46.0,10.0,7.5,3.0,1.0,1.0,1.0,3
1287,115.0,64.0,45.0,7.0,,7.0,1.0,0.0,1.0,1
1288,85.0,59.0,45.0,6.0,,5.0,1.0,0.0,1.0,5
1289,110.0,76.0,45.0,10.0,12.0,5.0,1.0,0.0,1.0,5
1290,84.0,60.0,45.0,6.0,13.5,7.0,0.0,0.0,1.0,6
1291,110.0,76.0,50.0,8.0,13.0,10.0,1.0,0.0,1.0,5
1292,122.0,96.0,54.0,12.0,,10.0,0.0,0.0,0.0,6
1293,94.0,63.0,38.0,8.0,17.0,12.0,1.0,0.0,0.0,2
1294,105.0,78.0,44.0,10.0,13.0,15.0,1.0,0.0,1.0,5
1295,142.0,70.0,45.0,9.0,3.5,3.0,1.0,0.0,1.0,7
1296,105.0,60.0,43.0,6.0,17.0,5.0,1.0,0.0,1.0,4
1297,128.0,75.0,45.0,10.0,,3.0,1.0,1.0,1.0,2
1298,167.0,74.0,43.0,10.0,14.5,7.0,1.0,0.0,1.0,2
1299,100.0,65.0,39.0,9.0,17.0,10.0,1.0,0.0,1.0,2
1300,115.0,79.0,48.0,9.0,13.0,7.0,1.0,0.0,1.0,5
1301,94.8,55.0,40.0,6.0,10.5,10.0,0.0,1.0,1.0,3
1302,81.0,56.0,41.0,5.0,6.0,10.0,0.0,1.0,1.0,6
1303,153.0,66.0,43.0,9.0,5.0,10.0,1.0,1.0,1.0,4
1304,135.6,77.0,50.0,8.0,12.5,15.0,0.0,1.0,0.0,3
1305,138.0,79.0,47.0,10.0,7.0,10.0,0.0,0.0,1.0,4
1306,87.0,58.0,33.0,5.0,11.5,5.0,1.0,0.0,1.0,6
1307,72.0,64.0,43.0,7.0,6.0,7.0,1.0,0.0,1.0,6
1308,127.0,74.0,44.0,8.0,11.0,10.0,1.0,1.0,0.0,8
1309,125.0,80.0,45.0,11.0,12.0,2.0,1.0,0.0,1.0,5
1310,118.0,68.0,49.0,11.0,7.5,7.0,1.0,0.0,0.0,8
1311,114.0,68.0,44.0,8.0,10.5,10.0,1.0,0.0,1.0,7
1312,150.0,66.0,44.0,9.0,12.5,15.0,1.0,0.0,1.0,3
1313,115.0,62.0,38.0,9.0,17.0,7.0,1.0,0.0,0.0,2
1314,90.0,58.0,43.0,6.0,,2.0,1.0,0.0,1.0,6
1315,114.0,77.0,45.0,10.0,12.0,10.0,0.0,0.0,1.0,7
1316,130.0,109.0,51.0,16.0,13.5,10.0,0.0,1.0,1.0,6
1317,105.0,69.0,43.0,6.0,,5.0,1.0,0.0,1.0,4
1318,636.0,150.0,80.0,15.0,7.5,7.0,1.0,1.0,1.0,3
1319,130.0,77.0,53.0,9.0,7.0,8.0,1.0,1.0,1.0,4
1320,120.0,66.0,43.0,10.0,9.0,10.0,0.0,0.0,1.0,4
1321,150.0,108.0,56.0,15.0,11.0,5.0,1.0,1.0,1.0,5
1322,132.0,76.0,43.0,8.0,12.5,5.0,1.0,0.0,1.0,2
1323,120.0,74.0,53.0,8.0,10.5,10.0,1.0,1.0,1.0,7
1324,78.0,64.0,39.0,8.0,7.0,10.0,0.0,0.0,1.0,5
1325,93.0,62.0,37.0,8.0,12.5,10.0,1.0,0.0,1.0,2
1326,140.0,99.0,51.0,12.0,10.5,1.0,1.0,0.0,0.0,7
1327,415.0,152.0,80.0,17.0,3.0,5.0,1.0,0.0,1.0,1
1328,79.0,51.0,34.0,6.0,12.0,7.0,0.0,0.0,1.0,7
1329,98.0,75.0,50.0,8.0,11.5,5.0,0.0,0.0,1.0,6
1330,113.0,77.0,44.0,10.0,9.0,7.0,0.0,0.0,1.0,4
1331,92.0,64.0,39.0,8.0,12.0,7.0,0.0,0.0,1.0,1
1332,160.0,80.0,55.0,8.0,,15.0,1.0,1.0,1.0,1
1333,186.0,60.0,40.0,8.0,7.5,5.0,1.0,1.0,1.0,3
1334,83.0,60.0,42.0,6.0,12.0,7.0,0.0,0.0,1.0,8
1335,80.0,58.0,43.0,6.0,11.5,10.0,1.0,0.0,1.0,6
1336,370.0,111.0,60.0,13.0,8.0,5.0,1.0,1.0,1.0,1
1337,105.0,65.0,40.0,8.0,13.5,7.0,1.0,0.0,1.0,6
1338,118.8,58.0,39.0,7.0,7.5,5.0,1.0,0.0,1.0,3
1339,115.0,77.0,46.0,10.0,13.5,10.0,0.0,0.0,1.0,6
1340,145.2,80.0,45.0,13.0,,5.0,0.0,0.0,1.0,3
1341,165.0,100.0,54.0,12.0,6.5,3.0,1.0,0.0,1.0,5
1342,90.0,61.0,49.0,6.0,12.0,10.0,1.0,0.0,1.0,8
1343,276.0,103.0,51.0,14.0,14.5,15.0,1.0,1.0,1.0,3
1344,118.8,65.0,44.0,7.0,10.5,5.0,1.0,0.0,1.0,3
1345,78.0,57.0,37.0,6.0,13.5,10.0,1.0,0.0,1.0,6
1346,117.0,80.0,53.0,8.0,11.5,10.0,0.0,1.0,0.0,6
1347,125.0,80.0,47.0,10.0,12.0,15.0,0.0,0.0,1.0,7
1348,82.0,56.0,42.0,6.0,10.0,10.0,1.0,0.0,0.0,6
1349,210.0,71.0,45.0,6.0,9.0,1.0,1.0,1.0,1.0,4
1350,140.0,76.0,44.0,11.0,13.5,10.0,0.0,0.0,1.0,1
1351,83.0,53.0,34.0,6.0,12.5,15.0,1.0,0.0,1.0,2
1352,95.0,61.0,43.0,6.0,12.0,15.0,1.0,0.0,0.0,7
1353,141.6,63.0,37.0,8.0,14.5,5.0,1.0,0.0,1.0,3
1354,80.0,58.0,38.0,7.0,13.5,5.0,0.0,0.0,1.0,6
1355,110.0,74.0,45.0,10.0,12.0,15.0,0.0,0.0,1.0,7
1356,125.0,78.0,53.0,8.0,8.0,10.0,1.0,0.0,0.0,1
1357,175.0,70.0,40.0,8.0,3.0,5.0,1.0,1.0,1.0,1
1358,185.0,75.0,48.0,10.0,7.0,3.0,1.0,1.0,1.0,4
1359,169.0,68.0,40.0,8.0,3.0,5.0,1.0,1.0,1.0,1
1360,110.0,73.0,45.0,10.0,15.5,10.0,1.0,0.0,1.0,1
1361,96.0,63.0,38.0,8.0,12.5,15.0,1.0,0.0,1.0,2
1362,110.0,77.0,46.0,11.0,13.0,2.0,1.0,0.0,1.0,5
1363,163.0,115.0,66.0,15.0,13.5,10.0,0.0,0.0,1.0,1
1364,95.0,63.0,39.0,8.0,,1.0,1.0,0.0,1.0,2
1365,97.0,55.0,35.0,6.0,9.0,7.0,0.0,0.0,1.0,4
1366,127.0,119.0,68.0,15.0,15.5,10.0,1.0,0.0,1.0,1
1367,90.0,51.0,34.0,6.0,14.5,7.0,0.0,0.0,1.0,3
1368,130.0,82.0,54.0,8.0,3.5,10.0,1.0,1.0,1.0,7
1369,199.0,127.0,62.0,20.0,13.5,10.0,0.0,1.0,1.0,1
1370,245.0,85.0,54.0,12.0,9.0,7.0,1.0,1.0,1.0,4
1371,106.0,67.0,45.0,9.0,12.0,7.0,0.0,0.0,1.0,7
1372,185.0,80.0,53.0,9.0,7.5,15.0,1.0,1.0,1.0,8
1373,130.0,80.0,38.0,11.0,12.7,10.0,1.0,0.0,1.0,5
1374,108.0,64.0,40.0,9.0,12.0,10.0,0.0,0.0,1.0,1
1375,180.0,78.0,45.0,10.0,14.5,10.0,0.0,0.0,1.0,3
1376,100.8,58.0,43.0,6.0,14.5,5.0,0.0,0.0,1.0,3
1377,85.0,58.0,43.0,5.0,7.0,5.0,0.0,0.0,1.0,4
1378,80.0,61.0,44.0,7.0,12.0,5.0,0.0,0.0,1.0,7
1379,100.0,77.0,41.0,10.0,12.7,10.0,1.0,0.0,1.0,5
1380,420.0,90.0,62.0,12.0,10.5,5.0,0.0,0.0,1.0,3
1381,119.0,71.0,52.0,8.0,8.0,10.0,0.0,1.0,0.0,1
1382,180.0,71.0,42.0,8.0,7.0,15.0,0.0,0.0,1.0,4
1383,165.6,70.0,45.0,8.0,10.5,10.0,1.0,1.0,1.0,3
1384,80.0,56.0,37.0,6.0,12.0,10.0,1.0,1.0,0.0,8
1385,180.0,88.0,55.0,11.0,6.0,3.0,1.0,0.0,1.0,6
1386,92.0,60.0,41.0,6.0,14.5,7.0,1.0,0.0,0.0,2
1387,98.0,70.0,39.0,9.0,,2.0,1.0,0.0,0.0,6
1388,133.0,80.0,48.0,10.0,10.5,10.0,1.0,0.0,0.0,7
1389,160.0,68.0,40.0,9.0,9.0,10.0,1.0,1.0,1.0,4
1390,180.0,80.0,48.0,13.0,14.5,10.0,0.0,0.0,1.0,3
1391,162.0,74.0,48.0,10.0,7.5,3.0,1.0,1.0,0.0,3
